Serial,Garden Name,Reg No,Region,District,Subdivision,Company Status,Grant Area (Ha),Tea Area (Ha),Association,Estate Address,Estate Phone,Estate Email,Owner Entity,Directory Owner Address,Directory Owner Phone,Directory Owner Email,CEO Name,CEO Phone,CEO Email,HQ City,Scraped HQ Name,Scraped HQ Address,Scraped HQ PIN Code,Scraped HQ Phone,Scraped HQ Website,Latitude,Longitude,Place ID,Google Maps URL,HQ Match Status
289,"TURTURI TEA ESTATE","166","Dooars","JALPAIGURI","KUMARGRAM","Public Ltd Co",471.85,294.48,"ITA","PO-HATIPOTHA,DIST-JALPAIGURI","9609992682","turturitea@gmail.com","ALIPURDUAR TEA COMPANY LTD","2,CHURCH LANE,3RD, FLOOR,ROOM NO-308C,KOL-01","0332210902/107644","turturitea@gmail.com","MR SHEKHAR ROY CHOWDHARY","0332210902","turturitea@gmail.com","Kolkata","Tea Garden Alipurduar","HG37+R94 Tea Garden Alipurduar, Bariguri, West Bengal 736123","736123","","",26.5545242,89.5134463,"ChIJTdI8dP5Q4jkRBmTP7M0qBL0","https://www.google.com/maps/place/?q=place_id:ChIJTdI8dP5Q4jkRBmTP7M0qBL0","matched"
290,"ETHELBARI","2318","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",364.1,270.52,"TAI","PO-BIRPARA,DIST-JALPAIGURI,WB","03563-264030","","THE ETHELBARI TEA CO (1932)","LTD., P-36,INDIA EXCHANGE PLACE,5TH, FLOOR, KOLKATA-700001","225498074197","","MAHENDRA KR. PATEL","225498074197","ethelbari1932@yahoo.com","Kolkata","Ethel Bari Tea Co (1932) Ltd","Ethel Bari Tea Co (1932) Ltd, 24, R N Mukherjee Road, Lal Bazar, Kolkata, West Bengal 700001","700001","033 2248 3110","",22.570074299999998,88.3510063,"ChIJ9Sux1qV3AjoRZ7qLdeGfToA","https://maps.google.com/maps/preview/place/Ethel+Bari+Tea+Co+(1932)+Ltd,+24,+R+N+Mukherjee+Road,+Lal+Bazar,+Kolkata,+West+Bengal+700001/@22.5700743,88.3510063,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a5d6b12bf5:0x804e9fe1758bba67","matched"
291,"GAIRKHATA TEA ESTATE","860","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",1070.3,710.63,"TRA","P.O-GAIRKATA, DIST-JALPAIGURI,, W.B","03563-233548","gairkhatateaestate@gmail.com","GILLANDERS ARBUTHNOT & CO.","LTD., C-4, GILLANDER HOUSE,, N.S.ROAD, KOL-1","","","GILLANDERS ARBUTHNOT & CO.","","","Kolkata","Gillanders Arbuthnot & Co. Ltd.","Gillanders Arbuthnot & Co. Ltd., C-4, Netaji Subhas Rd, Kolkata, West Bengal 700001","700001","033 2230 2331","http://gillandersindia.org/",22.5765881,88.3494291,"ChIJ77mAR7t3AjoRQ_qTzdpGa8I","https://maps.google.com/maps/preview/place/Gillanders+Arbuthnot+%26+Co.+Ltd.,+C-4,+Netaji+Subhas+Rd,+Kolkata,+West+Bengal+700001/@22.5765881,88.3494291,3684a,13.1y/data=!4m2!3m1!1s0x3a0277bb4780b9ef:0xc26b46dacd93fa43","matched"
292,"GANDRAPARA TEA GARDEN","B-13","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",979.31,832.03,"ITA","P.O. : BANARHAT, DIST.JALPAIGURI, WESTBENGAL","03563-252046","","GOODRICKE GROUP LIMITED","CAMELLIA HOUSE, 14,GURUSADAY ROAD, KOLKATA-700019, E-, Mail :subrotobanerjee@goodricke.co, m","033-22873067","subrotobanerjee@goodricke.co","MR. A.N.SINGH","033-22873067","subrotobanerjee@goodricke.co","Kolkata","Goodricke Group Limited","Goodricke Group Limited, 14, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019","700019","033 2287 3067","https://www.goodricketea.com/",22.5353048,88.36169489999999,"ChIJ7V-kwCB3AjoRm_bV8GLZkww","https://maps.google.com/maps/preview/place/Goodricke+Group+Limited,+14,+Gurusaday+Dutta+Rd,+Beck+Bagan,+Ballygunge,+Kolkata,+West+Bengal+700019/@22.5353048,88.3616949,3685a,13.1y/data=!4m2!3m1!1s0x3a027720c0a45fed:0xc93d962f0d5f69b","matched"
293,"HULDIBARI TEA GARDEN","P-9","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",1130.3,851.24,"ITA","P.O-BINNAGURI, DIST-JALPAIGURI,, W.B","9434744850","htg.fact.@gmail.com","HULDIBARI INDUSTRIES &","PLANTATION CO LTD, 3, NETAJI SUBHASH ROAD,, KOLKATA-1","033-22489166","huldibaritea@yahoo.in","HULDIBARI INDUSTRIES &","033-22489166","huldibaritea@yahoo.in","Kolkata","Huldibari Industries & Plantation Co Ltd","Huldibari Industries & Plantation Co Ltd, McLeod House, 3, Netaji Subhas Rd, Fairley Place, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2248 9168","http://huldibaritea.com/",22.5716908,88.3474533,"ChIJWbxPkKN3AjoRIZbt15hI63c","https://maps.google.com/maps/preview/place/Huldibari+Industries+%26+Plantation+Co+Ltd,+McLeod+House,+3,+Netaji+Subhas+Rd,+Fairley+Place,+B.B.D.+Bagh,+Kolkata,+West+Bengal+700001/@22.5716908,88.3474533,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a3904fbc59:0x77eb4898d7ed9621","matched"
294,"JAYBIRPARA TEA ESTATE","2462","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",392.38,220.66,"ITA","JAYBIRPARA T.E.,P.O., BIRPARA,JALPAIGURI","9932288314","jaibirpara@wmg.co.in","MCLEOD RUSSEL INDIA LIMITED SHRI S. CHAKRABORTY","4,MAGOE LANE,SURNDRA MOHAN 4,MANGO, GHOSH SARANI,KOLKATA-700001 MOHAN, E-Mai","033221101221            70000","c@wmg.co.in","E LANE,SURENDRA","","c@wmg.co.in","Kolkata","Mcleod Russel India limited","Mcleod Russel India limited, Surendra Mohan Ghosh Sarani, 4, Mangoe Ln, Kolkata, West Bengal 700001","700001","099030 96991","http://www.mcleodrussel.com/",22.569381699999997,88.3511199,"ChIJdcrz16V3AjoRV8_Qg8r4ZXw","https://maps.google.com/maps/preview/place/Mcleod+Russel+India+limited,+Surendra+Mohan+Ghosh+Sarani,+4,+Mangoe+Ln,+Kolkata,+West+Bengal+700001/@22.5693817,88.3511199,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a5d7f3ca75:0x7c65f8ca83d0cf57","matched"
295,"KALABARI TEA ESTATE","436","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",539.5,310.36,"ITA","P.O-KALABARI BAGAN, DIST-, JALPAIGURI, W.B","9932357968","","S.K. BACHAWAT","THE EASTERN TEA CO LTD, IDEAL THE EA, PLAZA, 2ND FLOOR, SOUTH, BLOCK, 11/1 SARAT BOSE ROAD, BLOCK,, KOLKATA","033-22837495","","S.K. BACHAWAT","033-22837495","","Kolkata","S.K.Bhalotia & Co.","S.K.Bhalotia & Co., Unit-1A, 1st Floor, Imax Lohia Square 23, Gangadhar Babu Lane, Bepin Behari Ganguly St, opposite SBI, near Firangi Kali Mandir, Branch, Kolkata, West Bengal 700012","700012","033 4073 0113","http://www.skbnco.com/",22.5708238,88.3594275,"ChIJkeVRbKx3AjoRhTluv53hjoU","https://www.google.com/maps/place/?q=place_id:ChIJkeVRbKx3AjoRhTluv53hjoU","partial"
296,"LAKHIKANTA TEA ESTATE","127/87","Dooars","JALPAIGURI","DHUPGURI","Proprietorship",341.89,64.52,"ITPA","P.O-LAKHIKANTAPARA, DIST-, JALPAIGURI, W.B","97340-40432","","RUNGAMATI TEA INDUSTRIES LTD","90/31, OLD DIAMOND HARBOUR, ROAD, KOL-6","033-24583476","","HARSHA VARSHAN KEYRIWAL","98310-31450","","Kolkata","Rungamattee Tea & Ind Ltd","Rungamattee Tea & Ind Ltd, 90/31, Diamond Harbour Rd, Block 6, Sahapur, New Alipore, Kolkata, West Bengal 700038","700038","099033 64444","http://www.rungamattee.com/",22.5102878,88.32291959999999,"ChIJq6qqaqpwAjoRH4DJ0197G8Q","https://www.google.com/maps/place/?q=place_id:ChIJq6qqaqpwAjoRH4DJ0197G8Q","matched"
297,"NANGDALA","2547","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",870.07,485,"TRA","PO BIRPARA DIST JALPAIGURI WB","03563 - 266001","mgr-nangdala@rediffmail.com","MKTEAPVT.LTD","2/2 JUSTICE DWARKANATH ROAD, 2/, KOLKATA 7OOO2O","24746364","m.k.tea@cal.vsnlnet.in","RAJ BERRY","24746364","ea@cal.vsnlnet.in","Kolkata","Mahe Technologies Pvt Ltd - BPO Company | B2B & B2C Telemarketing Agency","Mahe Technologies Pvt Ltd - BPO Company | B2B & B2C Telemarketing Agency, 56, Ballygunge Gardens, Gariahat, Kolkata, West Bengal 700019","700019","090513 91761","https://mahetechnologies.in/",22.51689,88.366897,"ChIJNxs0uPR2AjoRyknZVlwtH8I","https://www.google.com/maps/place/?q=place_id:ChIJNxs0uPR2AjoRyknZVlwtH8I","partial"
298,"PALASHBARI","13","Dooars","JALPAIGURI","DHUPGURI","Proprietorship",426.6,357.68,"ITA","PO-BANARHAT , DIST -, JALPAIGURI,WB","03563-252019","palashbari@bsnl.in","PALASHBARI TEA CO LTD","NANDI COOMERCIAL HOUSE,14B,, CAMAC STREET,KOLKATA-17","2281-7576","palashbari@bsnl.in","PALASHBARI TEA CO LTD","2281-7576","palashbari@bsnl.in","Kolkata","Palashbari Tea Company Limited","Palashbari Tea Company Limited, 14B, Camac St, Park Circus, Ballygunge, Kolkata, West Bengal 700017","700017","","",22.54213,88.352144,"ChIJU5tOlxd3AjoR7XjLXkME1Zk","https://maps.google.com/maps/preview/place/Palashbari+Tea+Company+Limited,+14B,+Camac+St,+Park+Circus,+Ballygunge,+Kolkata,+West+Bengal+700017/@22.54213,88.352144,3685a,13.1y/data=!4m2!3m1!1s0x3a027717974e9b53:0x99d504435ecb78ed","matched"
299,"RAHIMPUR TEA ESTATE","46","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",315.63,125.64,"ITPA","P.O-BIRPARA, DIST-JALPAIGURI, W.B","03563-264553","","RAHIMPUR TEA CO LTD","71, GANESH CHANDRA AVENUE,, 3RD FLOOR, KOLKATA-13, E-, Mail :slg_bansalte@sancharnet.com","033-22369154","slg_bansalte@sancharnet.com","MADAN MOHAN SHARMA","033-22369154","slg_bansalte@sancharnet.com","Kolkata","Rahimpur Tea Company","Rm No. 5, 1st Floor, Rahimpur Tea Company, Karnani Estate, 209, AJC Bose Rd, Park Circus, Elgin, Kolkata, West Bengal 700017","700017","","https://www.bansalteas.com/",22.5436808,88.3613455,"ChIJ33X1JLN3AjoRja1dREUHRUg","https://maps.google.com/maps/preview/place/Rm+No.+5,+1st+Floor,+Rahimpur+Tea+Company,+Karnani+Estate,+209,+AJC+Bose+Rd,+Park+Circus,+Elgin,+Kolkata,+West+Bengal+700017/@22.5436808,88.3613455,3685a,13.1y/data=!4m2!3m1!1s0x3a0277b324f575df:0x48450745445dad8d","matched"
300,"TELEPARA TEA ESTATE","2655","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",1074.14,714.48,"ITA","PO:BINNAGURI, DIST:JALPAIGURI, WEST BENGAL","9733117831","teleparateaestate@yahoo.com","EXIMPO TEA LIMITED","3-B , LAL BAZAR, STREET,KOLKATA-01, WEST BENGAL.","033-22489011","","MR.P.K.AGARWAL","033-22489011","pshagarwal@yahoo.co.in","Kolkata","Eximpo Tea Limited","Eximpo Tea Limited, 3b, Lal Bazar St, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2248 4645","",22.5729218,88.35057549999999,"ChIJe6yzIVN2AjoREFgACOlyKXc","https://maps.google.com/maps/preview/place/Eximpo+Tea+Limited,+3b,+Lal+Bazar+St,+Murgighata,+B.B.D.+Bagh,+Kolkata,+West+Bengal+700001/@22.5729218,88.3505755,3684a,13.1y/data=!4m2!3m1!1s0x3a02765321b3ac7b:0x772972e908005810","matched"
301,"TOTAPARA TEA ESTATE","2592","Dooars","JALPAIGURI","DHUPGURI","Public Ltd Co",520.11,378.13,"ITPA","P.O: BANARHAT, DIST.JALPAIGURI, WEST BENGAL","9733118472","","NUDDEA PLANTATIONS LTD.","73,METCALF STREET, 2ND FLOOR, KOLKATA-13","033-22311234","","NUDDEA PLANTATIONS LTD.","033-22311234","","Kolkata","Manjushree Plantations Limited","7E, Manjushree Plantations Limited, Neelambar Building, 28B, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017","700017","033 2283 5660","https://manjushreeplantations.com/",22.5447757,88.3550762,"ChIJ0wPHmxl3AjoRvdf_8i-tZE8","https://www.google.com/maps/place/?q=place_id:ChIJ0wPHmxl3AjoRvdf_8i-tZE8","partial"
302,"GIELLE TEA ESTATE","P-4","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",486.64,250.51,"ITA","P.O. RUNGLI RUNGLIOT DIST., DARJEELING (WB)","9474382788","gielle@teestavalley.com","TEESTA VALLEY TEA CO LTD","3 NETAJI SUBHASH ROAD, KOLKATA-1","03322483586","akroy@teestavalley.com","TEESTA VALLEY TEA CO LTD","03322483586","akroy@teestavalley.com","Kolkata","Teesta Valley Tea Co. Ltd.","Teesta Valley Tea Co. Ltd., 5 & 7, Netaji Subhas Road, Kolkata, West Bengal 700001","700001","033 2248 8704","http://teestavalley.net/",22.5794218,88.34935519999999,"ChIJJ1GLl7t3AjoRV_89ssF7sJU","https://maps.google.com/maps/preview/place/Teesta+Valley+Tea+Co.+Ltd.,+5+%26+7,+Netaji+Subhas+Road,+Kolkata,+West+Bengal+700001/@22.5794218,88.3493552,3684a,13.1y/data=!4m2!3m1!1s0x3a0277bb978b5127:0x95b07bc1b23dff57","matched"
303,"KUMAI TEA ESTATE","2315","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",587.62,313.62,"TRA","KUMAI TEA ESTATE, PO KUMAI VIA, CHULSA","9434079902","tpikum@gmail.com","SNOWVIEW TEA COMPANY PVT LTD","17, CHOWRANGEE MANSIONS, KOLKATA 700016","03322299147","teagardens@teapromoters.in","MR. N SENGUPTA","03322299147","teagardens@teapromoters.in","Kolkata","Star Tea Company Private Limited","Star Tea Company Private Limited, 8/1, Lal Bazar St, Lal Bazar, Kolkata, West Bengal 700001","700001","033 2230 0559","http://www.startea.in/",22.5721265,88.3525406,"ChIJzZZYoKV3AjoRkegB8bfPzpU","https://www.google.com/maps/place/?q=place_id:ChIJzZZYoKV3AjoRkegB8bfPzpU","matched"
304,"KUMLAI","A-3","Darjeeling Hills","DARJEELING","KALIMPONG","Proprietorship",612.74,403.14,"ITA","P.O. DAMDIM, DIST- JALPAIGURI, W.B","03562-221388","mgrkumlaitea@bsnl.in","THE KUMLAI TEA & IND. LTD.","NICCO HOUSE, 4TH FLOOR,, CHURCH LANE, KOL-1","033-22485551","kanoiteagroup@gmail.com","MR. J.C.GHOSH","9433277494","kanoiteagroup@gmail.com","Kolkata","Kumlai Tea & Industries Ltd","Kumlai Tea & Industries Ltd, 1, Ganesh Chandra Ave, Mission Row Extension, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700013","700013","","",22.5695847,88.35328,"ChIJiZsfrKh3AjoR4bI1_Fz12z8","https://maps.google.com/maps/preview/place/Kumlai+Tea+%26+Industries+Ltd,+1,+Ganesh+Chandra+Ave,+Mission+Row+Extension,+Esplanade,+Chowringhee+North,+Bow+Barracks,+Kolkata,+West+Bengal+700013/@22.5695847,88.35328,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a8ac1f9b89:0x3fdbf55cfc35b2e1","matched"
305,"LOPCHU TEA ESTATE","1","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",321.21,95.75,"DTA","PO: LOPCHU, DIST:DARJEELING, STATE : WEST BENGAL, PIN-734213","03552-205091","lopchu@gmail.com","C.K.KANORIA ESQR &","P.K.KANORIA ESQR., PO: LOPCHU, DIST:DARJEELING, STATE : WEST BENGAL, PIN-734213","033-22104168","lopchu@gmail.com","C.K.KANORIA ESQR &","033-22104168","lopchu@gmail.com","Kolkata","S.Kakrania & Co.","S.Kakrania & Co., 10, Old Post Office St, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2248 0725","http://kakrania.in/",22.5689113,88.3447442,"ChIJnWUpkqF3AjoRWglrtYOmcHM","https://www.google.com/maps/place/?q=place_id:ChIJnWUpkqF3AjoRWglrtYOmcHM","partial"
306,"NAMRING","2576","Darjeeling Hills","DARJEELING","KALIMPONG","Proprietorship",770.93,448.34,"ITA","PO - RUNGLI RUNGLIOT, DIST, DARJEELING, WEST BENGAL","9434052960","","MONOJ PODDAR","4,FAIRLIC PLACE HMP HOUSE ,, KOLKATA-1","033-22310269","hmpteaestate@gmail.com","O.P.JAIN","033-22310269","hmpteaestate@gmail.com","Kolkata","Poddar Groups || Real Estate Promoter in Bansdroni, South Kolkata","Poddar Groups || Real Estate Promoter in Bansdroni, South Kolkata, P-109, Bansdroni Park, Ward Number 113, Kolkata, West Bengal 700070","700070","070038 84269","https://poddargroups.com/",22.469113099999998,88.3545898,"ChIJ068gcvhwAjoRNmFlfD9E7m0","https://www.google.com/maps/place/?q=place_id:ChIJ068gcvhwAjoRNmFlfD9E7m0","partial"
307,"PESHOK TEA ESTATE","2399","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",988.64,314.7,"DTA","P.O : PESHOK, DIST : DARJEELING, WEST BENGAL-734312","9609701516","subnkr@gmail.com","SHRI DEBABRATA MITRA","1004-05,KRISHNA, BUILDING,224, AJC BOSE ROAD, KOLKATA-700017, E-, Mail :debabrata.mitra@alchemist.co.i, n","9830017460","debabrata.mitra@alchemist.co","SHRI D.MITRA","9830017460","debabrata.mitra@alchemist.co","Kolkata","Dr. DEBABRATA MITRA","Dr. DEBABRATA MITRA, North City Hospital, C/O, Bagmari Rd, Kankurgachi, Kolkata, West Bengal 700054","700054","","",22.589571499999998,88.3940617,"ChIJNeOn54p3AjoRbYaNuv2dcPI","https://maps.google.com/maps/preview/place/Dr.+DEBABRATA+MITRA,+North+City+Hospital,+C%2FO,+Bagmari+Rd,+Kankurgachi,+Kolkata,+West+Bengal+700054/@22.5895715,88.3940617,3684a,13.1y/data=!4m2!3m1!1s0x3a02778ae7a7e335:0xf2709dfdba8d866d","partial"
308,"SAMABEONG TEA ESTATE","444","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",731.82,132.45,"DTA","P.O. LAVA, DIST. DARJEELING","9932514460","tpisam@gmail.com","DARJEELING TRADING LTD.","30,JL ROAD,KOLKAT16","03322299147","tpisam@gmail.com","MR. K.C.AGARWAL","03322299147","tpisam@gmail.com","Kolkata","Darjeeling Tea Traders","Darjeeling Tea Traders, 734003, Hill Cart Rd, beside biswadeep cinema hall, Ward 2, Pradhan Nagar, Siliguri, West Bengal 734003","734003","096092 51901","https://www.facebook.com/share/1CGDztBctF/",26.7278472,88.4140984,"ChIJFTCuFPZB5DkR85RcGSk8p04","https://www.google.com/maps/place/?q=place_id:ChIJFTCuFPZB5DkR85RcGSk8p04","matched"
309,"TUKDAH TEA ESTATE","F-8/4","Darjeeling Hills","DARJEELING","KALIMPONG","Public Ltd Co",555.55,261.71,"DTA","P.O. GHOOM,DIST- DARJEELING","9339145083","bdttukdahte@yahoo.com","B.D. TEA ESTATES PVT. LTD.","229,A.J.C. BOSE RD,KOL-20","9339145083","bdttukdahte@yahoo.com","B.K. TIBREWAL","03322817486","bdtept@dataone.in","Kolkata","Halmira Estate Tea Private Limited","Halmira Estate Tea Private Limited, 23, Pankaj Mullick Sarani, near st.lawrence school, Garcha, Ballygunge, Kolkata, West Bengal 700019","700019","033 3502 5701","https://www.halmiratea.com/",22.5288479,88.355651,"ChIJM71Ogi93AjoRcc12reVUb24","https://www.google.com/maps/place/?q=place_id:ChIJM71Ogi93AjoRcc12reVUb24","matched"
310,"KUCHLIBARI TEA ESTATE","3475","Cooch Behar","COOCH BEHAR","MEKHALIGANJ","Public Ltd Co",217.79,160.02,"TAI","PO.KUCHLIBARI , COOCHBEHAR,, WEST BENGAL","03562242264","","GOEL PLANTATIONS PVT. LTD","PO. MATELLI, JALPAIGURI, WEST, BENGAL - 735223, E-, Mail :goelplantationspvtltd@gmail.co, m","03562242260","goelplantationspvtltd@gmail.co","PRADEEP GOEL","9800075337","goelplantationspvtltd@gmail.co","Jalpaiguri","Damdim Tea Estate Factory, Amalgamated Plantations Pvt Ltd","RMH6+3X4 Damdim Tea Estate Factory, Amalgamated Plantations Pvt Ltd, Damdim Tea Garden, West Bengal 735209","735209","","",26.8276316,88.6624554,"ChIJzXCnv-gN5DkRHSxR8KUdgT4","https://www.google.com/maps/place/?q=place_id:ChIJzXCnv-gN5DkRHSxR8KUdgT4","matched"
311,"MAINAK HILLS TEA ESTATE","3498","Cooch Behar","COOCH BEHAR","MEKHALIGANJ","Public Ltd Co",284.79,274.04,"ITPA","P.O-CHANGRA BANDHA, DIST-, JALPAIGURI, W.B","9434143583","mainak@tiglobal.com","T & I GLOBAL LTD","11, JASSAL HOUSE, 4-A,, AUCKLAND SQUARE, KOLKATA-17","033-30283626","sajjan@tiglobal.com","SAJJAN BAGARIA","033-30283626","sajjan@tiglobal.com","Kolkata","T & I Global Limited","4-A, T & I Global Limited, Jassal House, No. 11, Auckland Pl, Kolkata, West Bengal 700017","700017","033 2283 3613","https://www.tiglobal.com/",22.5424377,88.3580818,"ChIJwXSDIh93AjoRrcKn_qgvRZ8","https://maps.google.com/maps/preview/place/4-A,+T+%26+I+Global+Limited,+Jassal+House,+No.+11,+Auckland+Pl,+Kolkata,+West+Bengal+700017/@22.5424377,88.3580818,3685a,13.1y/data=!4m2!3m1!1s0x3a02771f228374c1:0x9f452fa8fea7c2ad","partial"
312,"MOUPRIYA PLANTATION PVT LTD","3731","Cooch Behar","COOCH BEHAR","MEKHALIGANJ","Proprietorship",16.49,16.49,"None","P.O-BHAGRAMGURI, MATHABHANGA, P.S, DIST-COOCH BEHAR","9775471460","","ASHIT KR.SARKAR","SUBHASPALLY, P.O-SILIGURI,, WEST BENGAL","9434307456","","ASHIT KR. SARKAR","9434307456","","Siliguri","ASHIT SARKAR","ASHIT SARKAR, Santinagar Market, Siliguri Rd, Panjipara, West Bengal 733208","733208","","",26.1330717,88.0062567,"ChIJY0sFEY4R5TkR01zPNx5E230","https://www.google.com/maps/place/?q=place_id:ChIJY0sFEY4R5TkR01zPNx5E230","partial"
313,"TINBIGHA TEA ESTATE","3550","Cooch Behar","COOCH BEHAR","MEKHALIGANJ","Public Ltd Co",223.29,159.36,"","P.O-109, BR. KUCHLIBARI, DIST-, COOCHBEHAR","9933038917","newtea@yahoo.com","0","","","","0","033-22126753","newtea@yahoo.com","Kolkata","","","","","",,,"","","unscraped"
314,"MAHALDERAM","173","Darjeeling Hills / Terai","DARJEELING","KUESEONG","Public Ltd Co",110.07,67.9,"TRA","PO-BAGDORA,, DIST DARJEELING","9733045451","rungamattee.jung@gmail.com","JUTE & STORES LTD.","90/31, D.H. ROAD,KOLKATA-, 700038","09330124797","","NIL","","","Kolkata","Jute & Stores Ltd","Jute & Stores Ltd, 28/1, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017","700017","","",22.5438938,88.3553828,"ChIJs0Copxl3AjoRQ82gwceOlks","https://maps.google.com/maps/preview/place/Jute+%26+Stores+Ltd,+28%2F1,+Shakespeare+Sarani,+Elgin,+Kolkata,+West+Bengal+700017/@22.5438938,88.3553828,3685a,13.1y/data=!4m2!3m1!1s0x3a027719a7a840b3:0x4b968ec7c1a0cd43","matched"
315,"MAJHERDABRI","175","Dooars","JALPAIGURI","ALIPURDUAR","Public Ltd Co",486.5,382.27,"TRA","P.O: ALIPURDUAR JUNCTION DIST, JALPAIGURI PIN:736121","9002844384","majherdabri@rediffmail.com","BINOD KR. AGARWAL","P/3 NEW CIT ROAD 2ND FLOOR,, KOLKATA-700076","03322372825/94340051120","dabritea@yahoo.co.in","GIRIRAJ AGARWAL","9832039123/03322372825","dabritea@yahoo.co.in","Kolkata","Binod kumar Agarwal","JF7G+HWW Binod kumar Agarwal, Action Area IIB, Reckjoani, West Bengal 700161","700161","","",22.6139917,88.4773374,"ChIJ6yFSE5uf-DkRIe_BiGTdiWU","https://maps.google.com/maps/preview/place/JF7G%2BHWW+Binod+kumar+Agarwal,+Action+Area+IIB,+Reckjoani,+West+Bengal+700161/@22.6139917,88.4773374,3683a,13.1y/data=!4m2!3m1!1s0x39f89f9b135221eb:0x6589dd6488c1ef21","partial"
316,"MATHURA TEA ESTATE","9","Dooars","JALPAIGURI","ALIPURDUAR","Public Ltd Co",984.01,701.18,"ITA","P.O-MATHURA BAGAN","03564-203134","mathura@wmg.com","MCLEOD RUSSEL INDIA LIMITED","SURENDRA MOHAN GHOSH, SARANI, FOUR MANGOE LANE,, KOLKATA-1","033-22101221","administrator@wmg.co.in","NIL","","","Kolkata","Mcleod Russel India limited","Mcleod Russel India limited, Surendra Mohan Ghosh Sarani, 4, Mangoe Ln, Kolkata, West Bengal 700001","700001","099030 96991","http://www.mcleodrussel.com/",22.569381699999997,88.3511199,"ChIJdcrz16V3AjoRV8_Qg8r4ZXw","https://maps.google.com/maps/preview/place/Mcleod+Russel+India+limited,+Surendra+Mohan+Ghosh+Sarani,+4,+Mangoe+Ln,+Kolkata,+West+Bengal+700001/@22.5693817,88.3511199,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a5d7f3ca75:0x7c65f8ca83d0cf57","matched"
317,"NIMTIJHORA TEA ESTATE","730","Dooars","JALPAIGURI","ALIPURDUAR","Public Ltd Co",575.45,396.15,"ITA","P.O.KALCHINI,DIST;JALPAIGURI,WEST, BENGAL","09434381072","nimtijhoratea@gmail.com","KHAYERBARI TEA CO. LTD.","NIMTI, BHAWAN,SAMAJPARA,JALPAIGUR, I","09434019481","nimtitea@yahoo.in","SHRI SHYAM SUNDAR GOYAL","09434019481","nimtitea@yahoo.in","Other / Unspecified","K B Tea Product Pvt Limited","K B Tea Product Pvt Limited, Chowdhury niwas, Milanpally, Saktigarh, Siliguri, West Bengal 734005","734005","098320 20781","",26.7011824,88.4199728,"ChIJ3Ru2csBB5DkRsLy8_CwDuis","https://www.google.com/maps/place/?q=place_id:ChIJ3Ru2csBB5DkRsLy8_CwDuis","matched"
318,"PATKAPRA TEA ESTATE","976","Dooars","JALPAIGURI","ALIPURDUAR","Public Ltd Co",592.58,470.65,"ITA","POST,ALIPURDUAR, JALPAIGURI","9593959192","patkaparatea@yahoo.com","DOOARS PLANTATION &","INDUSTRIES LTD.,, 3A RIPON STREET KOLKATA-, 700016, E-, Mail :dooarsplantations@hotmail.com","033-22292983","dooarsplantations@hotmail.com","DOOARS PLANTATION &","033-22292983","dooarsplantations@hotmail.com","Kolkata","Darjeeling Dooars Plantations Tea Limited","4th Floor, Darjeeling Dooars Plantations Tea Limited, Nicco House, 2, Hare St, Above Canara Bank, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2248 7908","",22.5713318,88.3458527,"ChIJhee-ACZ3AjoRR4JZfTemkLU","https://www.google.com/maps/place/?q=place_id:ChIJhee-ACZ3AjoRR4JZfTemkLU","matched"
